# ID        V        eV      rV_1     VR      eVR     VI      eVI     col2        col3       Plx       pmRA      pmDE     
  5222909   18.123   0.29    -2.286   1.532   0.321   2.989   0.313   80.621228   8.318726   1.2299    -0.483    -3.866   
  5223224   12.778   0.006   -0.649   0.911   0.007   2.034   0.008   80.63436    8.346834   1.0411    4.547     -3.913   
  5223183   16.664   0.062   -1.593   1.175   0.073   2.581   0.071   80.632628   8.318381   0.7836    0.576     3.473    
  5223698   17.163   0.094   -0.597   1.064   0.108   2.16    0.115   80.654102   8.369465   -0.0998   2.409     -3.293   
  5223525   16.223   0.041   -1.108   1.051   0.05    2.283   0.05    80.646884   8.369738   1.0523    -1.0      -8.484   
  5224084   17.681   0.146   -2.39    1.388   0.162   3.217   0.152   80.670186   8.359144   2.2663    3.54      -2.84    
  5224200   16.956   0.074   -2.419   0.965   0.09    2.174   0.095   80.675038   8.141487   0.367     1.135     -3.428   
  5224150   16.093   0.039   -0.894   1.049   0.047   2.199   0.05    80.672921   8.362554   0.2377    0.672     0.975    
  5224230   13.619   0.008   -0.013   0.722   0.011   1.708   0.011   80.676266   8.341856   0.4417    4.115     -1.082   
  5223844   18.089   0.201   -1.838   1.4     0.224   2.626   0.227   80.660178   8.333614   0.4411    1.093     0.277    
  5224465   14.712   0.014   -0.021   0.731   0.018   1.683   0.021   80.686076   8.33103    0.7205    -2.184    -4.812   
  5223463   17.041   0.083   -1.022   1.106   0.094   2.325   0.099   80.644326   8.371108   0.5108    0.208     -1.588   
  5225627   16.392   0.045   0.057    0.806   0.058   1.781   0.07    80.734487   8.044378   0.5391    4.273     -12.619  
  5225576   14.915   0.015   -0.231   0.778   0.021   1.81    0.022   80.732351   8.352986   0.9924    1.659     -2.53    
  5225723   17.235   0.091   -1.053   0.985   0.114   2.379   0.108   80.738485   8.32709    0.3329    -5.507    -0.797   
  5225709   14.582   0.013   0.085    0.718   0.017   1.65    0.018   80.73788    8.333526   0.1596    0.209     -1.434   
  5225448   15.692   0.03    -0.352   0.804   0.038   1.926   0.038   80.727037   8.313195   0.2583    -0.95     4.026    
  5225727   13.252   0.006   -13.252  0.819   0.008   2.407   0.182   80.738632   7.825818   0.1652    0.99      -1.818   
  5225753   16.188   0.038   -16.188  4.103   0.147   20.929  0.038   80.739713   8.464757   1.6532    -1.915    -6.024   
  5225484   16.634   0.049   -0.593   1.09    0.061   2.049   0.07    80.728514   8.347585   0.9387    0.442     -1.024   
  5225383   16.913   0.075   -0.261   0.803   0.094   1.907   0.103   80.724292   8.334189   0.2324    2.081     -1.779   
  5224995   17.024   0.076   -0.804   0.853   0.1     2.276   0.096   80.708152   8.345237   0.3999    -0.612    -3.515   
  5225068   15.181   0.02    -0.548   0.922   0.024   1.984   0.026   80.711193   8.313343   0.7163    -0.295    -5.902   
  5224685   16.683   0.059   -0.645   1.004   0.072   1.955   0.082   80.695249   8.314186   0.5055    3.11      -3.744   
  5224687   18.802   0.353   -1.785   1.511   0.391   2.517   0.417   80.695292   8.332318   0.8444    6.526     -9.344   
  5225262   15.373   0.02    -0.259   0.759   0.028   1.858   0.028   80.719289   8.315524   0.3806    1.909     -1.666   
  5224548   16.193   0.042   -0.564   0.958   0.052   1.987   0.057   80.68951    8.369546   0.5187    0.754     3.06     
  5225864   16.458   0.051   -4.836   0.845   0.067   1.845   0.074   80.744371   8.023522   2.5471    -3.884    -4.227   
  5224976   15.812   0.03    -0.113   0.79    0.039   1.732   0.043   80.707343   8.319087   0.1406    1.491     -1.688   
  5230029   17.668   0.156   -1.25    1.183   0.176   2.242   0.184   80.751214   8.368923   -0.3795   -13.522   -5.87    
  5230345   15.724   0.028   -0.088   0.724   0.038   1.677   0.041   80.764403   8.345081   0.3245    0.01      -2.263   
  5230347   15.606   0.024   -0.677   0.978   0.031   2.071   0.033   80.764494   8.353653   1.1115    9.096     -10.471  
  5230498   12.942   0.006   3.228    1.073   0.007   2.379   0.007   80.770771   7.77746    0.4095    3.583     -1.705   
  5230299   15.097   0.017   -0.411   0.818   0.023   1.869   0.024   80.762475   8.374567   0.748     1.156     -3.006   
  5230505   14.324   0.011   -0.099   0.755   0.015   1.748   0.016   80.771055   8.372574   0.8569    0.477     -16.31   
  5230664   16.001   0.035   -0.122   0.759   0.046   1.749   0.055   80.777675   8.353455   0.7358    -0.131    -9.258   
  5230304   15.38    0.022   -0.315   0.805   0.029   1.85    0.032   80.762688   8.322775   0.5191    2.88      -8.978   
  5230184   14.021   0.01    -0.158   0.797   0.013   1.786   0.013   80.757701   8.36178    1.6059    -3.618    -20.847  
  5230236   11.102   0.003   4.273    0.663   0.004   1.502   0.004   80.759849   8.224741   1.045     3.989     -4.982   
  5230033   15.552   0.024   0.048    0.683   0.033   1.639   0.038   80.751388   8.340715   0.1588    0.553     -1.749   
  5230127   17.09    0.087   -0.544   0.768   0.114   1.909   0.115   80.755309   8.313841   0.9777    1.117     0.269    
  5230058   13.541   0.007   -0.639   0.915   0.009   2.014   0.009   80.752423   8.329498   0.174     1.735     -1.22    
  5230064   17.305   0.09    -0.509   0.899   0.117   1.976   0.132   80.752678   8.333812   0.6116    2.049     2.02     
  5230746   14.253   0.012   -1.702   1.239   0.014   2.894   0.014   80.781116   8.364197   4.9653    15.859    -19.659  
  5230173   15.11    0.017   -0.545   0.934   0.022   2.013   0.023   80.75723    8.372274   1.0775    -1.219    -2.685   
  5230139   15.445   0.022   0.265    0.658   0.031   1.663   0.033   80.75583    8.355691   0.3773    0.24      1.378    
  5230770   16.871   0.078   -0.761   0.819   0.102   1.89    0.115   80.782093   8.366147   0.3278    0.561     3.248    
  5230705   15.161   0.02    -0.351   0.876   0.025   1.849   0.028   80.779412   8.362324   0.7693    -6.325    -8.732   
  5230807   15.615   0.027   -0.164   0.787   0.035   1.834   0.038   80.783653   8.020153   0.4651    -0.286    -7.866   
  5230699   12.681   0.005   0.265    0.626   0.007   1.519   0.007   80.779137   8.31591    0.6881    1.497     -0.809   
  5231387   15.948   0.038   -0.361   0.977   0.047   1.89    0.048   80.807819   8.372284   0.4769    3.076     -4.295   
  5231162   13.926   0.01    1.995    0.708   0.013   1.704   0.014   80.798452   8.038806   0.3136    0.161     1.097    
  5231275   14.346   0.011   -0.357   0.844   0.014   1.85    0.016   80.803159   8.36775    0.4558    0.538     -0.889   
  5231341   12.482   0.005   -0.002   0.72    0.006   1.687   0.007   80.805882   8.363153   1.1186    1.864     -6.345   
  5231428   13.705   0.009   -0.025   0.77    0.011   1.731   0.013   80.809506   8.312759   0.8656    -1.972    1.602    
  5231388   17.271   0.122   -0.809   0.978   0.144   2.129   0.144   80.807837   8.341073   0.4719    2.146     -3.019   
  5231075   16.081   0.043   -2.147   1.418   0.047   3.275   0.045   80.794805   8.343492   7.8188    -23.541   -20.53   
  5231459   15.152   0.019   -0.708   0.965   0.024   2.093   0.025   80.810826   8.36472    1.1861    -1.492    -4.12    
  5231138   16.096   0.039   -0.078   0.751   0.051   1.665   0.063   80.797443   8.3509     0.0864    1.31      -1.285   
  5231191   14.466   0.013   -2.656   0.868   0.016   1.966   0.018   80.799659   7.903064   2.141     0.324     19.684   
  5231004   16.33    0.047   -1.655   1.148   0.056   2.891   0.052   80.791869   8.331944   2.7891    -0.91     7.152    
  5230893   14.925   0.017   1.417    0.794   0.022   1.85    0.024   80.787234   8.088909   -0.2439   0.421     1.157    
  5230829   16.43    0.054   -0.546   0.854   0.075   1.976   0.07    80.784579   8.32638    0.4553    6.444     -7.074   
  5230960   17.079   0.101   -0.825   1.057   0.12    2.347   0.12    80.790039   8.368106   -0.1126   0.428     -1.829   
  5230858   17.125   0.095   -0.959   1.006   0.119   2.173   0.125   80.785759   8.343294   0.7526    -2.169    -2.491   
  5230848   14.592   0.015   -0.179   0.781   0.019   1.767   0.021   80.78534    8.323341   0.8396    -3.505    1.137    
  5230905   16.217   0.045   -1.243   1.106   0.055   2.38    0.057   80.787715   8.327658   0.8284    4.957     -9.641   
  5231701   17.498   0.122   -0.665   0.788   0.159   2.1     0.162   80.820901   8.369395   1.304     2.536     -1.854   
  5231968   16.474   0.047   -0.324   0.722   0.066   1.714   0.08    80.83203    8.33214    0.1592    3.029     0.76     
  5231897   14.76    0.014   -0.02    0.704   0.02    1.737   0.021   80.829074   8.355948   0.2054    25.045    -19.55   
  5231843   14.6     0.014   -0.369   0.868   0.018   1.917   0.018   80.826811   8.324704   1.0744    3.777     -12.335  
  5231652   17.315   0.116   -0.739   0.975   0.144   2.367   0.147   80.818868   8.322842   0.1373    -1.007    -0.939   
  5231977   15.091   0.019   1.862    0.775   0.027   1.739   0.028   80.83238    7.928038   0.8575    -1.815    0.432    
  5231657   13.627   0.008   -0.001   0.736   0.011   1.68    0.011   80.819059   8.324575   0.7026    -1.806    2.322    
  5231500   16.274   0.042   -0.117   0.661   0.058   1.731   0.065   80.812509   8.340089   0.2606    1.235     -1.813   
  5232218   16.421   0.055   -0.319   0.895   0.066   1.992   0.072   80.842426   8.333265   0.5525    -0.782    -3.741   
  5232013   15.066   0.019   -0.445   0.843   0.025   1.889   0.026   80.833908   8.319679   0.4198    1.851     -0.643   
  5232670   14.954   0.019   -1.162   1.131   0.022   2.516   0.022   80.861273   8.334281   2.9133    6.283     -13.933  
  5232686   15.996   0.033   -0.315   0.796   0.047   1.785   0.051   80.86193    8.312625   0.336     7.178     -7.811   
  5232941   12.379   0.004   0.641    0.511   0.006   1.289   0.007   80.872553   8.354693   0.3544    1.125     -2.457   
  5232967   17.036   0.079   -0.536   0.847   0.107   2.092   0.104   80.873646   8.317207   0.9499    5.096     -0.597   
  5232943   18.461   0.35    -1.958   1.356   0.382   2.81    0.374   80.872664   8.320451   -8.8237   -1.189    -4.848   
  5232642   14.984   0.018   -0.401   0.88    0.022   1.914   0.025   80.860099   8.328056   0.8534    -4.158    2.819    
  5232867   16.924   0.087   -0.174   0.625   0.117   1.72    0.136   80.869466   8.320046   0.2219    1.119     -1.131   
  5232610   15.708   0.03    -1.148   1.11    0.036   2.505   0.035   80.858773   8.32492    2.5979    4.617     -26.846  
  5232713   16.238   0.044   -0.124   0.792   0.06    1.594   0.076   80.863082   8.324472   0.4066    -1.546    -10.939  
  5232688   15.048   0.018   -0.207   0.795   0.025   1.795   0.027   80.862035   8.342711   0.6942    -4.588    -6.378   
  5231850   17.964   0.192   -1.66    1.202   0.225   2.798   0.216   80.827094   8.317815   2.1515    1.584     0.26     
  5232529   15.038   0.017   -1.804   0.851   0.021   1.89    0.023   80.85538    7.835567   0.6558    -1.606    0.664    
  5232572   18.208   0.262   -1.949   1.16    0.301   2.739   0.286   80.857208   8.334206   1.6779    -0.617    0.907    
  5231851   16.317   0.049   0.4      0.885   0.061   1.928   0.069   80.827129   8.262095   -1.0466   5.563     -3.724   
  5232489   16.977   0.083   -0.233   0.967   0.103   1.673   0.135   80.853711   8.325217   0.077     0.452     0.446    
  5233204   15.42    0.026   -1.106   1.134   0.03    2.338   0.032   80.883511   8.319236   1.1578    -1.147    -2.002   
  5233429   17.259   0.093   -0.487   0.922   0.123   2.183   0.132   80.892896   8.359062   -0.0775   2.168     -5.652   
  5233228   13.449   0.007   -0.739   0.98    0.009   2.097   0.009   80.884524   8.329997   0.2359    0.243     -2.154   
  5233906   15.628   0.038   0.228    0.686   0.051   1.456   0.066   80.912761   8.327671   -0.2305   -0.258    0.88     
  5233760   14.28    0.014   0.178    0.688   0.017   1.548   0.019   80.906671   8.350914   0.4528    4.166     1.548    
  5233609   16.007   0.045   -0.112   0.834   0.058   1.812   0.06    80.900404   8.351063   0.4459    2.78      -0.848   
  5233705   18.162   0.225   -1.71    1.42    0.263   2.879   0.244   80.904398   8.36697    0.7288    16.058    11.803   
  5233540   18.338   0.277   -1.446   0.501   0.391   2.543   0.32    80.897509   8.3459     1.2555    2.442     -2.56    
  5233278   15.914   0.035   -0.325   0.753   0.045   1.908   0.048   80.886622   8.335672   0.6515    0.75      -0.104   
  5233690   18.558   0.343   -2.356   1.334   0.392   3.069   0.367   80.903775   8.332348   1.1654    -2.721    -13.315  
  5233275   15.576   0.027   0.391    0.667   0.036   1.554   0.045   80.886463   8.340755   0.4153    0.402     0.738    
  5233040   15.861   0.036   0.551    0.646   0.051   3.167   0.039   80.876702   7.981126   ""        ""        ""       
  5233383   12.01    0.004   -0.059   0.831   0.005   1.778   0.006   80.89099    8.361548   4.3911    1.514     -8.56    
  5233417   12.088   0.004   -0.39    0.966   0.005   2.031   0.005   80.892395   8.327823   5.7813    25.387    -36.11   
  5233517   18.181   0.25    -1.278   0.676   0.336   2.319   0.308   80.896564   8.368647   0.7742    6.488     -8.509   
  5233974   15.46    0.031   0.205    0.674   0.041   1.653   0.045   80.915596   7.956987   0.2824    -1.298    -1.713   
  5233486   18.001   0.22    -2.193   1.56    0.239   2.923   0.238   80.895291   8.335678   1.8045    1.056     -11.807  
  5234100   16.498   0.076   -0.59    0.877   0.102   1.963   0.109   80.920837   8.337788   0.7364    -0.614    -3.302   
  5233439   15.327   0.023   -0.294   0.791   0.03    1.874   0.031   80.893312   8.337162   0.1802    0.659     -2.277   
  5234111   17.332   0.13    -0.822   0.95    0.152   1.965   0.18    80.921297   8.354057   0.7315    0.789     1.83     
  5222867   18.752   0.423   -2.689   0.985   0.492   3.333   0.437   80.619467   8.430171   1.4645    -10.508   -15.385  
  5224410   16.503   0.045   -0.884   0.993   0.058   2.154   0.064   80.683787   8.380266   0.6475    -0.309    -4.112   
  5223400   12.14    0.004   -1.363   1.131   0.005   2.421   0.005   80.641675   8.384678   0.5167    -0.644    -6.266   
  5224042   14.964   0.018   -0.337   0.818   0.023   1.873   0.025   80.668454   8.396333   0.4051    0.88      -3.849   
  5224009   16.972   0.082   -1.209   1.157   0.096   2.479   0.097   80.667059   8.396211   0.6788    -2.269    0.308    
  5224365   13.231   0.006   -0.715   0.92    0.008   2.053   0.008   80.681884   8.420739   0.4538    0.443     -0.987   
  5223024   15.755   0.029   -0.819   1.069   0.035   2.269   0.036   80.626029   8.379004   0.9224    9.13      -3.296   
  5223372   16.723   0.068   -0.866   0.882   0.085   1.957   0.092   80.640517   8.431253   0.458     1.617     1.241    
  5224247   16.915   0.078   -1.107   0.865   0.097   2.232   0.094   80.676981   8.404956   0.7208    1.127     -6.432   
  5223167   15.311   0.02    0.067    0.697   0.028   1.646   0.032   80.631978   8.405859   0.249     0.96      -2.789   
  5223131   15.846   0.033   -0.043   0.759   0.041   1.71    0.048   80.630475   8.39502    0.0902    1.665     0.985    
  5223966   17.131   0.098   -0.98    0.996   0.112   2.243   0.118   80.665265   8.414886   -0.0402   0.087     -0.172   
  5225892   17.129   0.081   -1.362   1.334   0.094   2.623   0.093   80.745536   8.3764     0.9138    -1.081    4.982    
  5225553   16.137   0.037   0.012    0.59    0.051   1.633   0.059   80.731399   8.398396   -0.1219   0.24      0.332    
  5225947   16.801   0.063   -1.403   1.089   0.076   2.17    0.082   80.747805   8.198964   1.1686    0.913     -6.429   
  5224968   17.147   0.09    -0.717   1.051   0.108   2.184   0.112   80.707011   8.396795   0.9993    6.323     2.457    
  5225363   16.577   0.056   -0.303   0.862   0.072   1.825   0.087   80.723473   8.387542   0.8492    0.097     -1.051   
  5225348   18.484   0.345   -2.821   1.796   0.365   3.548   0.352   80.722836   8.386383   1.8726    0.305     -11.083  
  5224762   16.905   0.072   -0.194   0.95    0.089   1.882   0.103   80.698443   8.377083   0.0108    -2.133    -5.673   
  5224679   14.432   0.011   -0.168   0.748   0.015   1.769   0.016   80.694983   8.399056   0.4045    3.238     -0.27    
  5224703   15.691   0.026   -1.051   1.128   0.032   2.292   0.032   80.69599    8.38222    1.6988    2.092     -10.863  
  5225069   13.766   0.008   -0.844   0.961   0.01    2.095   0.011   80.711241   8.399577   0.0449    0.255     -0.956   
  5225724   16.99    0.069   -0.863   0.948   0.089   1.949   0.099   80.73854    8.423809   0.0791    3.767     -1.835   
  5225366   14.121   0.009   -1.758   1.258   0.011   2.98    0.01    80.723606   8.414122   6.3414    12.901    -20.804  
  5225196   12.121   0.004   0.135    0.659   0.005   1.575   0.006   80.716507   8.425695   0.849     1.674     -5.068   
  5225305   15.982   0.033   -0.145   0.684   0.045   1.686   0.051   80.721052   8.431174   0.3623    -6.596    -1.899   
  5225405   14.324   0.011   -0.063   0.743   0.015   1.714   0.016   80.725231   8.416984   0.6129    -0.707    0.248    
  5225466   16.788   0.065   -1.409   1.033   0.079   2.343   0.081   80.727751   8.402187   ""        ""        ""       
  5225901   17.036   0.082   -0.999   1.141   0.098   2.255   0.103   80.745898   8.40593    0.0114    1.33      0.543    
  5225120   14.711   0.013   -0.372   0.852   0.017   1.909   0.018   80.713365   8.427      0.9779    6.123     -9.815   
  5225025   16.229   0.041   -0.218   0.806   0.053   1.765   0.058   80.709392   8.406148   0.2213    2.779     -0.45    
  5224769   17.605   0.139   -1.855   1.344   0.157   2.878   0.149   80.698737   8.417997   0.7717    -2.471    -6.537   
  5224615   16.353   0.04    -0.697   0.931   0.054   2.078   0.059   80.692308   8.412567   0.0764    2.942     -0.771   
  5224651   15.42    0.023   -0.916   0.963   0.028   2.141   0.03    80.69383    8.434537   -0.2016   0.48      -0.179   
  5224740   17.294   0.1     -0.767   0.804   0.129   1.972   0.136   80.697516   8.430783   0.173     1.92      -1.064   
  5230806   14.066   0.01    0.021    0.684   0.013   1.628   0.015   80.7836     8.378772   0.4626    -1.002    -3.355   
  5230900   16.063   0.04    -0.308   0.795   0.052   1.812   0.054   80.787514   8.095214   0.2334    1.486     -0.803   
  5231036   13.018   0.006   0.024    0.693   0.008   1.636   0.008   80.793176   8.426684   0.9604    -0.112    -1.83    
  5231147   17.149   0.097   -2.191   1.363   0.112   3.221   0.102   80.797821   8.376042   4.6263    20.03     -32.449  
  5230873   17.989   0.206   -5.385   0.904   0.25    2.515   0.242   80.786404   8.063311   0.7451    -1.213    -4.692   
  5230531   10.905   0.003   0.014    0.709   0.004   1.659   0.004   80.772158   8.398287   ""        ""        ""       
  5230910   15.695   0.03    -1.406   1.201   0.036   2.679   0.034   80.787917   8.387922   2.8969    -7.816    -7.385   
  5231296   14.66    0.014   0.404    0.576   0.019   1.417   0.023   80.804008   8.404325   0.2401    2.023     0.014    
  5230875   15.232   0.023   0.029    0.671   0.03    1.561   0.036   80.786459   8.428342   0.3826    0.22      -2.502   
  5231442   15.582   0.027   -0.806   1.001   0.034   2.119   0.037   80.810088   8.376295   1.0836    -2.038    -9.345   
  5230478   17.938   0.216   -1.36    1.25    0.238   2.32    0.252   80.769925   8.430085   0.5237    -0.457    -0.105   
  5231241   14.486   0.012   -0.123   0.796   0.016   1.76    0.018   80.801723   8.378331   0.8199    0.343     -0.424   
  5230996   16.04    0.038   -0.221   0.848   0.05    1.775   0.054   80.79152    8.385436   0.505     5.681     -10.692  
  5231079   11.752   0.003   4.621    0.704   0.004   1.637   0.004   80.794963   8.219576   0.0123    2.635     -2.502   
  5230406   17.664   0.141   -2.706   1.54    0.157   3.435   0.146   80.766932   7.725945   0.4086    1.68      -2.713   
  5232651   17.428   0.137   -1.098   1.252   0.153   2.453   0.156   80.860461   8.376333   0.6898    3.159     -1.489   
  5231901   15.947   0.038   -0.035   0.698   0.053   1.682   0.06    80.829242   8.411815   0.2415    2.345     -1.403   
  5232468   12.162   0.004   -1.893   1.285   0.005   2.743   0.005   80.852862   8.425164   0.2104    -0.418    -0.842   
  5232231   16.813   0.083   -0.809   0.919   0.1     2.048   0.107   80.842962   8.414865   -0.1776   -5.031    -5.303   
  5232060   18.171   0.236   -1.458   1.393   0.266   2.661   0.268   80.835836   8.427643   1.8165    -3.095    5.183    
  5231837   16.825   0.074   -0.911   1.01    0.089   2.126   0.09    80.826561   8.435603   0.231     1.085     -3.285   
  5231565   13.392   0.006   -0.22    0.789   0.008   1.795   0.009   80.815239   8.398872   1.2882    -5.383    -14.761  
  5231745   17.674   0.153   -1.178   1.272   0.177   2.658   0.167   80.822741   8.431889   -0.4337   4.643     1.231    
  5231724   15.988   0.042   -0.033   0.725   0.054   1.7     0.062   80.821862   8.427284   0.3007    2.587     2.243    
  5231636   11.794   0.004   0.202    0.645   0.005   1.548   0.005   80.818176   8.400639   1.4767    8.885     -1.892   
  5232806   16.958   0.085   -0.134   0.706   0.11    1.625   0.135   80.866937   8.385657   -0.3448   0.92      -1.794   
  5231631   12.148   0.004   0.186    0.651   0.005   1.566   0.006   80.817983   8.394561   1.0974    1.458     -8.846   
  5232983   14.603   0.013   -0.251   0.85    0.017   1.836   0.019   80.8743     8.375209   0.8502    0.159     3.4      
  5233828   16.219   0.054   -0.041   0.766   0.071   1.641   0.081   80.909522   8.416394   0.4252    2.852     -2.288   
  5233510   15.314   0.019   -0.417   0.806   0.027   1.84    0.032   80.896261   8.407594   -0.0742   0.342     -0.902   
  5233924   17.613   0.156   -1.5     1.195   0.178   2.741   0.175   80.913522   8.409073   1.529     -3.522    5.157    
  5233823   14.972   0.019   1.741    0.883   0.024   1.858   0.024   80.909328   7.878306   -0.1244   0.968     -1.128   
  5233763   17.341   0.103   -1.299   1.163   0.121   2.326   0.126   80.906793   8.099453   0.5085    -1.328    -2.439   
  5233822   15.019   0.019   0.245    0.701   0.025   1.622   0.029   80.909257   8.433133   0.1175    0.567     0.746    
  5233020   16.987   0.078   -0.803   0.939   0.103   2.054   0.108   80.875848   8.435704   0.6944    -2.539    4.351    
  5233027   16.948   0.08    -1.278   0.924   0.1     2.071   0.107   80.876154   8.052143   0.3482    1.925     2.167    
  5233282   16.795   0.08    -0.871   1.117   0.094   2.041   0.112   80.886761   8.425032   0.287     -0.88     -4.179   
  5233305   17.223   0.125   -1.841   1.262   0.142   2.842   0.134   80.887727   8.424627   2.5935    7.088     -4.04    
  5234028   12.96    0.006   1.303    0.905   0.008   1.925   0.008   80.91784    7.981475   2.1191    -24.484   -23.076  
  5233422   13.622   0.008   0.424    0.589   0.011   1.424   0.013   80.892588   8.395312   0.4062    3.995     -0.932   
  5233837   17.059   0.112   -2.069   1.193   0.129   2.632   0.129   80.909916   7.970455   0.4796    -2.977    -0.406   
  5233574   16.503   0.054   -0.374   0.907   0.07    1.916   0.079   80.89892    8.393452   0.4509    -4.701    -1.184   
  5233393   17.447   0.132   -1.233   1.221   0.153   2.519   0.148   80.891378   8.380023   ""        ""        ""       
  5233345   17.05    0.092   -0.405   0.928   0.113   2.122   0.114   80.889378   8.389782   -0.0217   5.118     -4.675   
  5233101   12.84    0.005   -0.612   0.897   0.007   1.98    0.007   80.879209   8.3998     0.1313    2.475     -2.061   
  5233315   17.123   0.103   -1.477   1.277   0.117   2.676   0.113   80.88816    8.379666   1.5759    -0.707    -4.497   
  5233229   17.321   0.121   -0.858   1.039   0.142   2.153   0.155   80.88457    8.384124   0.0322    6.107     -6.852   
  5224348   15.349   0.021   -0.638   0.928   0.027   2.015   0.028   80.681183   8.493797   0.9596    5.701     -3.442   
  5223477   16.174   0.041   -0.363   0.823   0.052   1.884   0.059   80.644882   8.468608   0.444     -1.411    -1.122   
  5223127   15.819   0.032   -0.453   0.79    0.04    1.936   0.043   80.630305   8.443704   0.4917    1.487     -0.882   
  5223143   14.406   0.012   -0.123   0.771   0.016   1.776   0.017   80.630988   8.485751   0.7209    2.27      -2.995   
  5223649   14.795   0.014   -0.546   0.874   0.018   1.971   0.019   80.65208    8.467827   0.248     1.509     0.51     
  5223124   16.626   0.058   -0.745   1.027   0.071   2.206   0.074   80.630202   8.457457   0.0251    0.504     -1.94    
  5223863   15.233   0.019   -0.085   0.753   0.026   1.663   0.031   80.660981   8.456809   0.281     0.444     -0.852   
  5224421   16.683   0.063   -1.158   1.127   0.072   2.473   0.074   80.684216   8.494577   0.315     0.047     2.523    
  5223840   15.476   0.023   -0.28    0.847   0.03    1.876   0.033   80.660024   8.459995   0.4676    -1.574    0.152    
  5224451   15.886   0.031   -0.194   0.789   0.04    1.755   0.047   80.685495   8.461258   0.4324    0.687     -1.767   
  5224096   16.599   0.056   -0.353   0.781   0.072   1.837   0.084   80.670679   8.46211    0.7109    2.399     1.316    
  5223908   15.781   0.028   -0.248   0.815   0.036   1.83    0.038   80.662845   8.454942   0.3763    -1.159    -3.015   
  5225788   13.439   0.006   0.069    0.673   0.008   1.632   0.009   80.741208   8.475638   0.8319    2.018     5.03     
  5225886   16.196   0.041   0.122    0.619   0.056   1.511   0.071   80.745276   8.46925    0.0041    0.969     -0.144   
  5225024   17.148   0.082   -0.443   0.948   0.104   1.896   0.12    80.709336   8.44409    0.1208    5.887     -1.503   
  5225776   16.499   0.057   -0.208   0.788   0.071   1.875   0.081   80.740693   8.467829   0.2271    1.581     -2.618   
  5225357   14.781   0.014   -0.066   0.759   0.02    1.735   0.021   80.723247   8.48865    0.3784    -0.69     -3.24    
  5224962   14.701   0.015   -0.727   0.929   0.019   2.084   0.02    80.706774   8.474681   0.2958    1.034     -0.001   
  5225144   18.297   0.258   -2.073   1.449   0.282   2.985   0.271   80.714363   8.483986   1.3709    1.78      -9.088   
  5225150   12.915   0.005   -0.116   0.753   0.006   1.747   0.007   80.714608   8.490395   1.2811    1.12      -3.899   
  5225518   15.959   0.032   -0.448   0.873   0.043   1.916   0.047   80.729921   8.497771   0.3081    1.296     -4.821   
  5225560   16.034   0.037   0.049    0.724   0.05    1.635   0.057   80.731704   8.438483   0.1727    -0.039    -1.012   
  5225639   17.776   0.131   -2.08    1.275   0.157   3.089   0.144   80.734977   8.446056   2.2876    -9.141    -14.8    
  5224989   12.843   0.005   -0.115   0.781   0.006   1.78    0.007   80.707879   8.48847    1.4219    4.778     -2.138   
  5225649   16.962   0.073   -1.069   0.943   0.092   2.215   0.094   80.735398   7.983515   0.5854    -1.475    -5.88    
  5224938   16.754   0.082   -0.571   0.914   0.1     2.147   0.104   80.705774   8.473892   0.4386    0.437     -4.24    
  5224768   16.814   0.068   -0.025   0.755   0.087   1.469   0.114   80.698708   8.493917   -0.3077   -0.656    -0.403   
  5224522   13.762   0.008   -0.37    0.858   0.01    1.911   0.011   80.688458   8.496593   1.2609    -2.411    2.478    
  5224644   16.049   0.042   -0.427   0.935   0.049   2.063   0.052   80.693515   8.445612   0.2241    -0.971    -1.408   
  5225962   15.035   0.017   -0.941   0.997   0.021   2.195   0.021   80.748448   8.447131   -0.0933   0.157     -0.791   
  5224671   15.793   0.028   -1.051   1.072   0.035   2.265   0.034   80.694645   8.4963     1.3756    -3.476    2.861    
  5225987   16.714   0.06    -0.778   0.93    0.076   1.971   0.079   80.749486   8.437848   0.4134    0.371     -2.653   
  5230170   13.118   0.006   -0.958   0.997   0.008   2.18    0.008   80.7571     8.495021   0.248     3.543     -1.335   
  5230235   18.713   0.358   -1.995   0.887   0.45    2.603   0.406   80.759825   8.494741   ""        ""        ""       
  5230430   16.773   0.063   -1.244   1.24    0.074   2.517   0.075   80.767949   8.49724    0.8283    -3.247    -2.55    
  5231000   16.289   0.049   -0.653   1.132   0.057   2.309   0.058   80.7917     7.972909   0.2997    0.587     -0.38    
  5230913   16.366   0.052   -0.274   0.826   0.063   1.822   0.077   80.788048   8.463772   -0.2798   0.925     -4.867   
  5230343   16.875   0.068   -0.237   0.764   0.089   1.988   0.093   80.764301   8.498309   0.4032    -0.14     -1.317   
  5230333   12.646   0.005   0.068    0.682   0.006   1.618   0.007   80.76388    8.493848   0.7837    -3.608    -2.461   
  5231088   13.182   0.006   -0.382   0.929   0.008   1.993   0.008   80.795362   8.486911   3.6868    -1.161    -3.51    
  5231326   18.095   0.219   -1.996   1.155   0.253   2.897   0.232   80.805285   8.4708     ""        ""        ""       
  5231091   14.363   0.011   2.867    0.645   0.015   1.486   0.019   80.795496   8.139081   0.852     -3.305    -8.209   
  5231458   16.672   0.061   -0.318   0.871   0.078   2.01    0.083   80.810756   8.472839   0.7575    3.328     -2.302   
